time,open,high,low,close,volume
2024-02-07 11:15:00,2033.72,2035.36,2033.7,2034.97,1391
2024-02-07 11:30:00,2034.98,2035.78,2033.94,2034.09,1566
2024-02-07 11:45:00,2034.09,2034.26,2033.41,2034.12,1249
2024-02-07 12:00:00,2034.12,2034.24,2032.31,2032.49,1579
2024-02-07 12:15:00,2032.49,2032.96,2031.49,2031.84,1687
2024-02-07 12:30:00,2031.84,2033.57,2030.64,2033.57,1852
2024-02-07 12:45:00,2033.57,2033.96,2032.78,2033.52,1478
2024-02-07 13:00:00,2033.54,2033.71,2032.38,2032.7,2306
2024-02-07 13:15:00,2032.69,2035.16,2032.5,2034.71,2771
2024-02-07 13:30:00,2034.71,2036.67,2034.27,2036.03,3673
2024-02-07 13:45:00,2036.04,2036.31,2034.12,2036.15,2878
2024-02-07 14:00:00,2036.15,2038.07,2035.51,2036.23,3417
2024-02-07 14:15:00,2036.23,2037.45,2034.48,2034.56,2707
2024-02-07 14:30:00,2034.56,2041.88,2032.72,2040.37,5709
2024-02-07 14:45:00,2040.37,2044.58,2040.2,2042.49,5852
2024-02-07 15:00:00,2042.49,2043.28,2039.08,2039.84,4526
2024-02-07 15:15:00,2039.73,2039.79,2035.41,2039.01,4394
2024-02-07 15:30:00,2038.99,2041.24,2037.34,2040.6,4472
2024-02-07 15:45:00,2040.61,2041.06,2038.2,2038.33,3780
2024-02-07 16:00:00,2038.33,2040.92,2037.91,2040.86,3509
2024-02-07 16:15:00,2040.88,2040.93,2039.07,2039.54,2517
2024-02-07 16:30:00,2039.54,2039.91,2037.6,2038.17,2495
2024-02-07 16:45:00,2038.14,2039.54,2037.94,2038.41,1819
2024-02-07 17:00:00,2038.41,2038.47,2035.18,2035.66,1966
2024-02-07 17:15:00,2035.66,2036.9,2034.47,2034.48,2093
2024-02-07 17:30:00,2034.48,2036.18,2034.08,2035.56,1960
2024-02-07 17:45:00,2035.56,2035.97,2034.91,2035.64,1614
2024-02-07 18:00:00,2035.64,2037.29,2034.75,2036.66,2530
2024-02-07 18:15:00,2036.66,2036.75,2035.15,2035.44,1769
2024-02-07 18:30:00,2035.42,2036.42,2034.31,2034.52,1545
2024-02-07 18:45:00,2034.52,2035.21,2034.04,2034.85,1271
2024-02-07 19:00:00,2034.85,2035.29,2034.22,2035.29,1226
2024-02-07 19:15:00,2035.29,2035.72,2035.05,2035.52,900
2024-02-07 19:30:00,2035.52,2035.8,2035.06,2035.29,825
2024-02-07 19:45:00,2035.29,2035.78,2034.99,2035.59,923
2024-02-07 20:00:00,2035.59,2035.59,2034.46,2034.67,912
