time,open,high,low,close,volume
2024-02-08 08:45:00,148.829,148.844,148.745,148.756,1418
2024-02-08 09:00:00,148.756,148.779,148.649,148.684,1265
2024-02-08 09:15:00,148.684,148.747,148.645,148.726,1199
2024-02-08 09:30:00,148.726,148.764,148.692,148.721,1056
2024-02-08 09:45:00,148.72,148.772,148.707,148.755,1130
2024-02-08 10:00:00,148.755,148.823,148.739,148.781,844
2024-02-08 10:15:00,148.781,148.816,148.752,148.792,1105
2024-02-08 10:30:00,148.791,148.999,148.788,148.973,1932
2024-02-08 10:45:00,148.973,149.145,148.973,149.102,1808
2024-02-08 11:00:00,149.102,149.194,149.1,149.152,1226
2024-02-08 11:15:00,149.152,149.25,149.149,149.193,950
2024-02-08 11:30:00,149.193,149.237,148.998,149.055,1334
2024-02-08 11:45:00,149.055,149.203,149.054,149.162,1369
2024-02-08 12:00:00,149.162,149.238,149.122,149.126,2025
2024-02-08 12:15:00,149.127,149.258,149.114,149.239,1139
2024-02-08 12:30:00,149.24,149.377,149.235,149.291,1361
2024-02-08 12:45:00,149.291,149.329,149.234,149.253,1311
2024-02-08 13:00:00,149.253,149.306,149.16,149.168,1485
2024-02-08 13:15:00,149.168,149.229,149.088,149.12,1475
2024-02-08 13:30:00,149.118,149.464,149.106,149.404,3182
2024-02-08 13:45:00,149.404,149.458,149.342,149.388,2098
2024-02-08 14:00:00,149.388,149.416,149.256,149.277,1522
2024-02-08 14:15:00,149.277,149.393,149.264,149.314,1636
2024-02-08 14:30:00,149.314,149.417,149.246,149.359,1863
2024-02-08 14:45:00,149.358,149.361,149.192,149.261,1773
2024-02-08 15:00:00,149.258,149.385,149.226,149.36,2011
2024-02-08 15:15:00,149.36,149.416,149.336,149.375,1127
2024-02-08 15:30:00,149.375,149.476,149.29,149.439,1567
2024-02-08 15:45:00,149.439,149.478,149.346,149.43,1738
2024-02-08 16:00:00,149.43,149.445,149.369,149.384,1020
2024-02-08 16:15:00,149.384,149.455,149.362,149.375,863
2024-02-08 16:30:00,149.375,149.397,149.334,149.368,896
2024-02-08 16:45:00,149.368,149.397,149.242,149.246,1245
2024-02-08 17:00:00,149.246,149.339,149.241,149.284,987
2024-02-08 17:15:00,149.284,149.308,149.245,149.296,480
2024-02-08 17:30:00,149.296,149.343,149.291,149.304,671
2024-02-08 17:45:00,149.305,149.373,149.3,149.37,1117
2024-02-08 18:00:00,149.37,149.374,149.122,149.235,2188
2024-02-08 18:15:00,149.235,149.305,149.217,149.305,1429
2024-02-08 18:30:00,149.305,149.331,149.291,149.316,723
2024-02-08 18:45:00,149.316,149.359,149.312,149.34,740
2024-02-08 19:00:00,149.34,149.352,149.298,149.327,944
2024-02-08 19:15:00,149.328,149.374,149.302,149.364,1040
2024-02-08 19:30:00,149.362,149.404,149.347,149.375,811
2024-02-08 19:45:00,149.375,149.408,149.354,149.387,634
2024-02-08 20:00:00,149.387,149.391,149.351,149.354,833
2024-02-08 20:15:00,149.354,149.388,149.334,149.351,804
2024-02-08 20:30:00,149.351,149.359,149.324,149.337,478
2024-02-08 20:45:00,149.337,149.355,149.303,149.304,634
2024-02-08 21:00:00,149.304,149.333,149.27,149.313,423
2024-02-08 21:15:00,149.314,149.32,149.297,149.308,223
2024-02-08 21:30:00,149.308,149.343,149.295,149.334,158
2024-02-08 21:45:00,149.334,149.342,149.305,149.316,305
2024-02-08 22:00:00,149.316,149.316,149.231,149.277,98
2024-02-08 22:15:00,149.277,149.306,149.266,149.298,33
2024-02-08 22:30:00,149.298,149.316,149.267,149.29,102
2024-02-08 22:45:00,149.291,149.307,149.259,149.268,322
2024-02-08 23:00:00,149.268,149.29,149.253,149.267,381
2024-02-08 23:15:00,149.267,149.298,149.26,149.272,206
2024-02-08 23:30:00,149.272,149.295,149.271,149.276,380
2024-02-08 23:45:00,149.276,149.31,149.254,149.262,323
2024-02-09 00:00:00,149.262,149.344,149.234,149.323,952
2024-02-09 00:15:00,149.323,149.362,149.301,149.318,916
2024-02-09 00:30:00,149.318,149.356,149.279,149.331,690
2024-02-09 00:45:00,149.33,149.411,149.288,149.384,1414
2024-02-09 01:00:00,149.384,149.385,149.292,149.304,1130
2024-02-09 01:15:00,149.304,149.319,149.245,149.308,810
2024-02-09 01:30:00,149.308,149.314,149.253,149.27,811
2024-02-09 01:45:00,149.27,149.304,149.261,149.283,665
2024-02-09 02:00:00,149.283,149.333,149.271,149.297,576
2024-02-09 02:15:00,149.298,149.299,149.248,149.289,513
2024-02-09 02:30:00,149.289,149.322,149.28,149.293,726
2024-02-09 02:45:00,149.293,149.319,149.277,149.302,567
2024-02-09 03:00:00,149.302,149.395,149.299,149.37,762
2024-02-09 03:15:00,149.37,149.379,149.301,149.335,654
2024-02-09 03:30:00,149.335,149.389,149.314,149.387,516
2024-02-09 03:45:00,149.387,149.491,149.381,149.436,708
2024-02-09 04:00:00,149.436,149.466,149.394,149.426,634
2024-02-09 04:15:00,149.426,149.434,149.367,149.418,399
2024-02-09 04:30:00,149.418,149.427,149.382,149.405,417
2024-02-09 04:45:00,149.405,149.433,149.397,149.417,330
2024-02-09 05:00:00,149.417,149.421,149.381,149.383,348
2024-02-09 05:15:00,149.383,149.385,149.35,149.375,354
2024-02-09 05:30:00,149.375,149.397,149.339,149.397,339
2024-02-09 05:45:00,149.396,149.432,149.379,149.398,417
2024-02-09 06:00:00,149.398,149.43,149.371,149.395,573
2024-02-09 06:15:00,149.395,149.407,149.371,149.39,341
2024-02-09 06:30:00,149.391,149.402,149.371,149.373,496
2024-02-09 06:45:00,149.373,149.38,149.331,149.336,647
2024-02-09 07:00:00,149.336,149.341,149.265,149.31,1258
2024-02-09 07:15:00,149.31,149.33,149.215,149.267,1279
2024-02-09 07:30:00,149.267,149.338,149.253,149.303,1153
2024-02-09 07:45:00,149.303,149.417,149.301,149.398,1139
2024-02-09 08:00:00,149.398,149.504,149.367,149.479,1815
2024-02-09 08:15:00,149.479,149.574,149.452,149.459,1834
2024-02-09 08:30:00,149.458,149.565,149.457,149.476,1291
2024-02-09 08:45:00,149.476,149.499,149.386,149.412,1549
2024-02-09 09:00:00,149.412,149.438,149.325,149.413,1555
2024-02-09 09:15:00,149.413,149.445,149.269,149.302,1260
2024-02-09 09:30:00,149.302,149.367,149.261,149.359,1486
2024-02-09 09:45:00,149.359,149.429,149.359,149.423,1003
2024-02-09 10:00:00,149.423,149.443,149.37,149.401,1049
2024-02-09 10:15:00,149.401,149.421,149.317,149.35,1241
2024-02-09 10:30:00,149.35,149.408,149.35,149.384,663
2024-02-09 10:45:00,149.384,149.397,149.351,149.375,648
2024-02-09 11:00:00,149.375,149.4,149.36,149.387,739
2024-02-09 11:15:00,149.386,149.399,149.348,149.381,726
2024-02-09 11:30:00,149.381,149.442,149.355,149.437,941
2024-02-09 11:45:00,149.437,149.462,149.389,149.398,742
2024-02-09 12:00:00,149.399,149.431,149.394,149.416,889
2024-02-09 12:15:00,149.417,149.458,149.4,149.433,1390
2024-02-09 12:30:00,149.433,149.51,149.433,149.487,1665
2024-02-09 12:45:00,149.487,149.536,149.459,149.478,1789
2024-02-09 13:00:00,149.478,149.517,149.439,149.457,1664
2024-02-09 13:15:00,149.457,149.494,149.431,149.454,1607
2024-02-09 13:30:00,149.454,149.53,149.007,149.293,6709
2024-02-09 13:45:00,149.294,149.436,149.264,149.387,4143
2024-02-09 14:00:00,149.387,149.423,149.169,149.184,3369
2024-02-09 14:15:00,149.186,149.445,149.183,149.412,3391
2024-02-09 14:30:00,149.412,149.434,149.3,149.328,3644
2024-02-09 14:45:00,149.326,149.428,149.293,149.347,3073
2024-02-09 15:00:00,149.347,149.411,149.313,149.388,2690
2024-02-09 15:15:00,149.388,149.405,149.323,149.346,2281
2024-02-09 15:30:00,149.346,149.368,149.221,149.355,2328
2024-02-09 15:45:00,149.355,149.389,149.29,149.323,2068
2024-02-09 16:00:00,149.322,149.415,149.306,149.342,1885
2024-02-09 16:15:00,149.342,149.347,149.276,149.326,1753
2024-02-09 16:30:00,149.326,149.407,149.311,149.392,1946
2024-02-09 16:45:00,149.392,149.396,149.353,149.384,1336
2024-02-09 17:00:00,149.384,149.401,149.343,149.349,1156
2024-02-09 17:15:00,149.348,149.392,149.337,149.367,1269
2024-02-09 17:30:00,149.367,149.38,149.344,149.37,963
2024-02-09 17:45:00,149.37,149.38,149.343,149.348,1002
2024-02-09 18:00:00,149.348,149.356,149.304,149.341,710
2024-02-09 18:15:00,149.341,149.352,149.324,149.329,646
2024-02-09 18:30:00,149.329,149.365,149.324,149.348,724
2024-02-09 18:45:00,149.348,149.37,149.342,149.361,675
2024-02-09 19:00:00,149.361,149.372,149.323,149.338,710
